Wavelength Dull_1_Diffuse Dull_1_Specular Dull_2_Diffuse Dull_2_Specular Bright_1_Diffuse Bright_1_Specular Bright_2_Diffuse Bright_2_Specular
1458.0 77.56330109 21.33106994 79.15814209 19.8524704 40.34747314 56.04066468 41.30452728 56.99886322
1456.0 77.5617981 21.40442657 79.05760193 19.90345001 40.39039612 56.14247894 41.27409744 56.94375229
1454.0 77.46055603 21.5100174 79.09064484 19.86730194 40.36348343 56.02491379 41.28095245 56.94765473
1452.0 77.63906097 21.35275269 79.1301651 19.84351349 40.26377869 56.22059631 41.26969147 56.84106445
1450.0 77.39916992 21.25788117 79.09050751 19.84066009 40.25733185 55.91750336 41.34032059 56.79072952
1448.0 77.60984039 21.14508057 79.19076538 19.76343536 40.32092285 56.03634644 41.36977768 56.819561
1446.0 77.51367188 21.20706939 79.21967316 19.72216797 40.39807129 55.76004791 41.35787964 56.80805969
1444.0 77.64059448 20.97537232 79.17004395 19.73221588 40.39522552 55.80940247 41.36528778 56.71790314
1442.0 77.65455627 21.28795624 79.23793793 19.73682403 40.39898682 56.07569885 41.46286392 56.63484574
1440.0 77.59585571 21.28666687 79.18997192 19.78278351 40.52878189 55.85931015 41.44497681 56.77494812
1438.0 77.66664886 21.13237763 79.21622467 19.67567444 40.42996597 55.87171555 41.50727844 56.66527558
1436.0 77.68379974 21.20521546 79.19208527 19.62974548 40.46512222 55.9108696 41.44643021 56.67490005
1434.0 77.74057007 21.02405548 79.26182556 19.5597229 40.46157837 55.76893616 41.53908539 56.56083679
1432.0 77.68619537 21.10865021 79.12400818 19.67446899 40.5401535 55.84380341 41.47674561 56.53417205
1430.0 77.68411255 21.23004913 79.16956329 19.6207428 40.59397888 55.4957428 41.50413132 56.49459457
1428.0 77.63448334 21.11738586 79.18619537 19.53789521 40.28199768 55.85337067 41.44969177 56.49312592
1426.0 77.68557739 21.00893402 79.31922913 19.39562225 40.5030098 55.87718582 41.54242706 56.42289734
1424.0 77.82125092 20.91800689 79.32907104 19.36013031 40.53069305 55.6756897 41.51242065 56.47513581
1422.0 77.73760223 20.99337006 79.20871735 19.45375824 40.55181503 55.64444351 41.56221771 56.36686707
1420.0 77.73286438 20.95269012 79.38970947 19.4302063 40.69632339 55.41124344 41.64414215 56.39822388
1418.0 77.70011139 20.93070221 79.38500214 19.31943512 40.35163498 55.88564682 41.62725449 56.26982498
1416.0 77.71617126 20.9499054 79.50517273 19.3042984 40.45415497 55.55556488 41.58294678 56.45801544
1414.0 77.96561432 20.80518341 79.46234131 19.31111145 40.71188354 55.51064301 41.61964798 56.4257164
1412.0 78.0089798 20.59499359 79.45773315 19.28430176 40.63960266 55.51972199 41.62934113 56.30942535
1410.0 77.83409119 20.91077423 79.45677948 19.1539917 40.62306976 55.45561219 41.70421219 56.15769577
1408.0 77.9627533 20.67688751 79.48631287 19.28757476 40.66101837 55.47530365 41.73093414 56.36603546
1406.0 77.90840149 20.72102356 79.47527313 19.22883606 40.75433731 55.26002121 41.71965408 56.13219834
1404.0 78.14704895 20.55136108 79.46620178 19.10642243 40.90443802 55.21561813 41.68222427 56.0034523
1402.0 78.02240753 20.70660401 79.4524765 19.11981201 40.70023727 55.20041275 41.77584457 56.02107621
1400.0 77.92798615 20.6506958 79.47958374 19.09275055 40.78253937 55.34171295 41.79079056 55.93849563
1398.0 77.95645905 20.53824615 79.48690033 19.09111786 40.80820847 55.09303665 41.81985092 55.95840836
1396.0 78.05294037 20.54040527 79.57752991 19.06428528 40.8887558 55.1911087 41.77399826 56.0180397
1394.0 78.08288574 20.40763855 79.63973999 18.93044281 40.8752594 55.03973389 41.84452438 55.89886856
1392.0 78.05142975 20.37387848 79.56991577 19.08116913 40.89764023 54.78333664 41.8527298 55.93299865
1390.0 78.16750336 20.30854034 79.51196289 18.97075653 40.90681839 55.02018356 41.91820145 55.7664299
1388.0 78.10991669 20.36450195 79.54173279 18.93444061 40.77899551 55.25743485 41.90246964 55.7537651
1386.0 78.18997192 20.35709381 79.5647583 18.87546539 41.00605392 54.90623856 41.98789597 55.55034256
1384.0 78.09248352 20.53665161 79.52320099 18.86269379 40.93903351 54.81597137 41.92671967 55.63349151
1382.0 78.22716522 20.27929688 79.68887329 18.77016449 41.15104675 54.73426056 42.11380386 55.46471024
1380.0 78.21859741 20.24314118 79.57032776 18.82410431 40.83651352 54.81840134 42.04926682 55.48125076
1378.0 78.0968399 20.22320557 79.53965759 18.84674835 40.83525085 54.82096863 41.99062729 55.53977585
1376.0 78.34888458 20.29560089 79.73662567 18.8084259 40.9805069 54.75897979 42.13901901 55.5256691
1374.0 78.1025238 20.21105194 79.62939453 18.78334808 40.80833054 55.0879631 42.15432739 55.39019776
1372.0 78.19515228 20.06307984 79.6028595 18.79800415 41.0067215 54.77055359 42.08702469 55.37349319
1370.0 78.19971466 20.10425568 79.74119568 18.70724487 41.07104111 54.67005539 42.20397949 55.4528122
1368.0 78.26535034 20.30752564 79.72293091 18.5983963 40.86296082 55.069664 42.18334961 55.25656891
1366.0 78.36491394 20.11815643 79.66676331 18.79051208 41.11027908 54.68999863 42.18782043 55.36659241
1364.0 78.28636169 20.17980195 79.69399261 18.5970459 41.17838287 54.52970887 42.22496033 55.15773773
1362.0 78.12269592 20.04156494 79.70147705 18.6529007 41.1646347 54.62207795 42.3168869 55.07088471
1360.0 78.38227844 20.12610626 79.65962219 18.6018219 41.15633774 54.66643905 42.3375473 55.08861542
1358.0 78.32257843 20.15981293 79.64226532 18.66830444 41.27407837 54.47293091 42.37142563 55.02791977
1356.0 78.29285431 20.21404266 79.63613129 18.51795196 41.16102219 54.47099685 42.39495468 54.93926621
1354.0 78.27548218 20.14039612 79.63968658 18.59178162 41.00827408 54.73663711 42.41772079 54.96753312
1352.0 78.14608002 20.08896637 79.64919281 18.52327728 41.11006927 54.65815735 42.40995789 55.06761932
1350.0 78.40911865 20.0942154 79.67372894 18.56790161 41.11048126 54.71575165 42.40047455 55.08084869
1348.0 78.45212555 19.94856262 79.69561005 18.5499649 41.28783035 54.60672379 42.4419899 55.03815079
1346.0 78.47073364 19.94125366 79.75801086 18.41228486 41.30246353 54.57377243 42.42816544 55.03888321
1344.0 78.49832916 19.81827545 79.67269897 18.52725983 41.40079498 54.48444367 42.39272308 55.07911682
1342.0 78.47077942 19.91641235 79.82382202 18.43946839 41.48302841 54.41692734 42.41873169 55.11938477
1340.0 78.44181824 19.92798614 79.80133057 18.41962433 41.3878479 54.48339081 42.48133469 55.00531387
1338.0 78.49334717 19.79842377 79.80841064 18.39572144 41.43997574 54.34643173 42.41772461 55.16693878
1336.0 78.49504089 19.80197907 79.86208344 18.31755065 41.46775436 54.35901261 42.47598267 54.96255493
1334.0 78.39052582 19.87107849 79.8287735 18.35299682 41.51566315 54.23477173 42.45439148 55.0559845
1332.0 78.35536957 19.81320953 79.80635071 18.25150299 41.36497879 54.36486435 42.43147659 54.96005631
1330.0 78.47667694 19.79782105 79.78218842 18.26485443 41.39658356 54.31847381 42.43370438 54.91491317
1328.0 78.59784698 19.71878052 79.85840607 18.26404571 41.39828491 54.3929596 42.49497223 54.96327209
1326.0 78.62081146 19.69348908 79.90737915 18.14790344 41.49755859 54.30005646 42.44176865 54.96800613
1324.0 78.61503601 19.68038178 79.87416077 18.17835998 41.6211853 54.2447052 42.51145935 54.8482666
1322.0 78.58985901 19.65635681 79.91026306 18.13607025 41.56228256 54.17452622 42.55502319 54.77342224
1320.0 78.62795258 19.56005096 79.92683411 18.14920807 41.65125656 54.04656601 42.54524612 54.8622551
1318.0 78.57539368 19.61562347 79.89273834 18.18206787 41.54929352 54.21079254 42.56843567 54.77554321
1316.0 78.68359375 19.53199005 79.95256805 18.04627228 41.60435867 54.05410385 42.56471634 54.72232437
1314.0 78.72211456 19.36013031 79.91809082 18.11604309 41.69612122 54.06230926 42.56818008 54.76667405
1312.0 78.66040802 19.51659393 80.00247192 18.00942231 41.58171844 54.11640168 42.5685463 54.75703811
1310.0 78.61048889 19.44033051 79.94182587 18.02460479 41.67214203 53.86978149 42.57359695 54.66929245
1308.0 78.76094055 19.39427185 79.99813843 17.99859619 41.82853699 53.84272766 42.6669693 54.60864258
1306.0 78.77433014 19.3058548 80.03312683 17.89798737 41.66204453 53.90024185 42.67102432 54.66471482
1304.0 78.64421844 19.35264588 80.00637817 17.85754395 41.68749619 53.85791397 42.60103989 54.61600876
1302.0 78.68830872 19.35217285 80.00233459 17.88376618 41.88529205 53.66051483 42.74822998 54.45812988
1300.0 78.78363037 19.2881546 80.0333786 17.82926941 41.59864426 53.96316147 42.71105576 54.4906578
1298.0 78.71669006 19.05597687 80.0404129 17.81731415 41.73702621 53.62158585 42.66603851 54.49959565
1296.0 78.80348969 19.20227813 80.03130341 17.85233306 41.72514343 53.80636597 42.81985855 54.38643265
1294.0 78.77695465 19.25016022 80.02925873 17.91226196 41.8551178 53.65010071 42.72732162 54.48369217
1292.0 78.75024414 19.32402039 80.08831787 17.75205994 41.85171509 53.62862396 42.77471161 54.38741302
1290.0 78.75272369 19.25640107 80.09311676 17.78431702 41.73551178 53.67980957 42.79660034 54.44403076
1288.0 78.9305954 19.16345978 80.04692078 17.75628662 41.90253067 53.66897202 42.76670837 54.42819977
1286.0 78.95601654 19.10228729 80.04659271 17.71881867 41.91941833 53.52118683 42.80835342 54.33462906
1284.0 78.79186249 19.17919922 80.09842682 17.64108276 41.93022919 53.46314239 42.89968491 54.2260704
1282.0 78.94556427 19.05284882 80.1129837 17.64476014 41.93083954 53.55927276 42.823246 54.22393418
1280.0 78.93562317 19.07109833 80.10923004 17.63124085 41.80223465 53.61447525 42.85919571 54.21554184
1278.0 78.9509201 18.9778595 80.13179016 17.62715912 41.93930435 53.53710556 42.86086273 54.2778244
1276.0 78.9388504 18.962883 80.10199738 17.5654602 41.93055725 53.45333099 42.88830566 54.12632752
1274.0 78.86953735 18.95707703 80.05702209 17.56433869 42.00419617 53.40169525 42.83259201 54.1688652
1272.0 78.96456909 18.96452332 80.12387085 17.57663727 41.97786331 53.30490494 42.86902618 54.11643219
1270.0 78.90534973 18.8749466 80.04927063 17.49506378 42.0488739 53.17842102 42.85843277 54.04904556
1268.0 78.96101379 18.88896943 80.14651489 17.51662445 42.05242538 53.25616074 43.00326538 54.03034973
1266.0 79.11723328 18.70640564 80.15462494 17.41842651 42.07300186 53.36082077 42.90909958 54.07532883
1264.0 78.88842773 18.87671662 80.19927979 17.41985321 41.97618103 53.19807434 42.93987656 54.10464096
1262.0 78.9283371 18.77664947 80.16753387 17.41305542 42.09781647 53.08227539 42.9368515 54.02944183
1260.0 79.07445526 18.74871063 80.21472168 17.45306396 42.09076691 53.20132446 42.98262787 53.97566223
1258.0 79.09864044 18.78541565 80.09159088 17.37876129 42.14549255 53.22447205 42.96838379 53.88379669
1256.0 78.98601532 18.6497879 80.15467072 17.37431335 42.19563675 52.95808792 42.9750824 53.87739563
1254.0 79.09103394 18.65813446 80.1363678 17.32857513 42.21966553 52.93993377 42.99871826 53.83972931
1252.0 79.0865097 18.55770112 80.15535736 17.35079956 42.23402786 52.93214798 43.04461288 53.74434281
1250.0 79.08427429 18.67862702 80.21966553 17.26270294 42.17656326 53.04099655 43.03582382 53.8078804
1248.0 78.99185944 18.62338256 80.21279907 17.2653122 42.17842102 52.98410034 43.0641098 53.8175354
1246.0 79.07415771 18.62478638 80.21692657 17.23669434 42.27418137 52.83668899 43.03646088 53.7373352
1244.0 79.15718842 18.51686859 80.20762634 17.19354248 42.28473663 52.90348816 43.12408447 53.6514206
1242.0 79.23703003 18.41582489 80.2375412 17.27346802 42.30081177 52.88407135 43.12911987 53.65126801
1240.0 79.08640289 18.48628998 80.25038147 17.12184143 42.29177094 52.73363494 43.14427185 53.58052063
1238.0 79.15830994 18.42536926 80.2452774 17.17228699 42.37600327 52.70940017 43.17521286 53.54618454
1236.0 79.11665344 18.38988495 80.21928406 17.14308166 42.40332794 52.53144837 43.14077377 53.55918503
1234.0 79.15693665 18.52164459 80.22867584 17.0459671 42.3852005 52.83856201 43.12680817 53.50142669
1232.0 79.19929504 18.32383728 80.25386047 17.02128601 42.31131744 52.58296204 43.16160202 53.49869156
1230.0 79.165802 18.40325165 80.28151703 17.05648041 42.4745369 52.57029342 43.25868988 53.40995026
1228.0 79.24588013 18.25891876 80.29109955 16.99040985 42.37371445 52.58874893 43.21132278 53.42640305
1226.0 79.1553421 18.42702484 80.25300598 17.02133942 42.48986816 52.3653946 43.20434952 53.42122268
1224.0 79.2616806 18.24737549 80.33816528 16.96723938 42.4937973 52.42340088 43.30535889 53.3361206
1222.0 79.19329071 18.32387543 80.2983551 16.8730774 42.40520477 52.56265259 43.26713943 53.29946518
1220.0 79.25397491 18.26100922 80.30496216 16.84773254 42.51874924 52.47919082 43.31442642 53.17660904
1218.0 79.19271851 18.21580505 80.28610229 16.85257721 42.5252533 52.31678009 43.30846405 53.21958923
1216.0 79.30310822 18.11089324 80.34789276 16.89684296 42.60758972 52.27410126 43.38329315 53.17568207
1214.0 79.36837006 18.13050842 80.31799316 16.89060975 42.61632156 52.32072068 43.39317322 53.17999267
1212.0 79.32247925 18.07534027 80.30973053 16.87147522 42.57100677 52.29616547 43.35839844 53.10134887
1210.0 79.33511353 17.98081207 80.33448792 16.81327819 42.48025131 52.274189 43.37981415 53.10063171
1208.0 79.34400177 17.98414612 80.35087585 16.79187012 42.53528214 52.28207778 43.35583878 53.10474014
1206.0 79.39673615 18.02162933 80.31674957 16.73559571 42.67238235 52.21883774 43.34511566 53.03613281
1204.0 79.28146362 18.02327729 80.2988205 16.80722808 42.6879425 52.0968628 43.4353447 52.97360611
1202.0 79.37400055 17.93054199 80.29179382 16.77571869 42.63521576 52.18994141 43.44378281 52.9377861
1200.0 79.25151825 18.06066132 80.37857056 16.72519684 42.75989914 51.9304924 43.49687576 52.95985794
1198.0 79.38799286 17.95949554 80.37033844 16.66925049 42.69107056 52.02574157 43.50222015 52.88205719
1196.0 79.36114502 17.82951355 80.34897614 16.7338562 42.68128586 52.05757522 43.46037674 52.91126633
1194.0 79.41312408 17.81282807 80.38279724 16.63173676 42.75080109 51.87339782 43.54861832 52.78027725
1192.0 79.4852829 17.82614898 80.38080597 16.63445282 42.78517532 51.91047287 43.52010345 52.78347779
1190.0 79.42769623 17.7322464 80.42751312 16.55950165 42.66712952 51.99365234 43.56645584 52.73410416
1188.0 79.43460083 17.8536911 80.38948059 16.5541153 42.82614136 51.88275146 43.64559174 52.6357193
1186.0 79.43411255 17.70134735 80.36174774 16.50249481 42.77368927 51.82341003 43.60026932 52.60918045
1184.0 79.41844177 17.79483795 80.41976166 16.55636596 42.7518425 51.75992966 43.66946411 52.59549713
1182.0 79.42062378 17.75691986 80.41490173 16.45774842 42.78746796 51.79092407 43.62398529 52.59233093
1180.0 79.35443878 17.76379395 80.34116364 16.44567871 42.76676941 51.7093277 43.61660004 52.54411316
1178.0 79.41503906 17.54983521 80.44133759 16.4311676 42.84743118 51.5963707 43.67118454 52.52830124
1176.0 79.48349762 17.53655243 80.43911743 16.36302948 42.89644623 51.69593811 43.70485306 52.47000503
1174.0 79.37995911 17.72325134 80.42628479 16.37650299 42.80567169 51.61566162 43.67346954 52.41017914
1172.0 79.44671631 17.62786865 80.46290588 16.28591919 42.78005219 51.65531921 43.72346878 52.42472458
1170.0 79.39605713 17.60533905 80.41981506 16.29514313 42.92824554 51.43070221 43.74988556 52.36981201
1168.0 79.46592712 17.58840943 80.41669464 16.23644257 42.92351151 51.50007247 43.71496201 52.30204391
1166.0 79.35540009 17.60849762 80.39964294 16.2327118 42.90154648 51.46651077 43.82446289 52.24475098
1164.0 79.41901398 17.55395508 80.42819214 16.24247742 42.94850922 51.40151977 43.78857803 52.25654984
1162.0 79.58419037 17.37632751 80.47688293 16.17606354 42.97412872 51.44277191 43.78543854 52.24613952
1160.0 79.46531677 17.52448273 80.37213898 16.22841644 43.00232697 51.30805206 43.82038498 52.11169052
1158.0 79.56359863 17.38899231 80.46842957 16.09786987 43.03759766 51.30221557 43.86719894 52.14548111
1156.0 79.61595154 17.39187622 80.40937805 16.12775421 43.14608002 51.15704345 43.79750061 52.05113983
1154.0 79.46460724 17.25247955 80.45405579 16.1493988 43.00318909 51.11813354 43.87374496 52.00396348
1152.0 79.53884888 17.32931518 80.43115234 16.16119385 43.0506897 51.2116394 43.87763977 51.9504776
1150.0 79.60118103 17.12560272 80.42504883 16.04010773 43.07647705 51.05396271 43.88657379 51.93878174
1148.0 79.41942596 17.32117463 80.38923645 16.07342529 43.01006317 51.04605103 43.91494751 51.87457275
1146.0 79.43582153 17.2575531 80.42127991 15.97665405 43.0568428 50.98363114 43.86496735 51.86663055
1144.0 79.53530884 17.29099273 80.49053192 15.9601593 43.13394547 50.9827156 43.93398285 51.76932526
1142.0 79.44947052 17.29033661 80.39208984 15.99388123 43.22113037 50.88763428 43.95325851 51.72514725
1140.0 79.55491638 17.12988281 80.41808319 15.98210907 43.09462357 50.94388961 43.96395874 51.78368378
1138.0 79.48647308 17.21250916 80.42546844 15.93888093 43.10900497 50.93844986 44.01338196 51.67582702
1136.0 79.52832794 17.03525543 80.41658783 15.93830109 43.0843544 50.82934189 43.97354507 51.65739823
1134.0 79.4267807 17.09483337 80.46113586 15.92114258 43.09418106 50.81678391 44.02191544 51.67212295
1132.0 79.44490051 17.16657257 80.39636993 15.85518647 43.10437775 50.86016082 44.04316711 51.495224
1130.0 79.46661377 17.1469574 80.45118713 15.86637116 43.098526 50.83344269 44.07504272 51.55460358
1128.0 79.52579498 16.92752838 80.41107941 15.8126297 43.29504776 50.60584641 44.03205872 51.54300689
1126.0 79.45061493 16.90629578 80.46406555 15.76856995 43.2501297 50.53282928 44.10142517 51.40209198
1124.0 79.49550629 16.99867248 80.36937714 15.71661377 43.3666153 50.4603424 44.06276321 51.40407181
1122.0 79.51883698 17.00061798 80.27173615 15.76773834 43.14347458 50.67414474 44.032341 51.31336213
1120.0 79.57422638 16.82488251 80.28037262 15.7035675 43.27028275 50.61920547 44.11385727 51.16598892
1118.0 79.44552612 16.9122696 80.27974701 15.68878937 43.29598236 50.47080994 44.08539581 51.27713776
1116.0 79.48593903 16.99874878 80.36756134 15.63171387 43.2404213 50.55665206 44.19774628 51.09390258
1114.0 79.39273071 16.86741638 80.35260773 15.64279175 43.30475616 50.43487549 44.14431381 51.17183304
1112.0 79.42718506 16.70494079 80.30356598 15.61367798 43.19758606 50.45420074 44.13126373 51.15386963
1110.0 79.48776245 16.86384583 80.37987518 15.52465821 43.34737778 50.22375107 44.20580673 51.11143112
1108.0 79.4814682 16.63835144 80.35642242 15.5170517 43.2752533 50.24286651 44.27192307 51.01566696
1106.0 79.40354919 16.79862214 80.42431641 15.46975708 43.37203979 50.16346741 44.18650436 50.99118424
1104.0 79.40772247 16.6904831 80.34885406 15.48802948 43.29327393 50.20657348 44.16778946 50.93880844
1102.0 79.38681793 16.78517151 80.32542419 15.45252991 43.30056763 50.28451538 44.18675232 50.94552612
1100.0 79.38991547 16.66161346 80.33274078 15.46556092 43.36315536 50.05927659 44.20330048 50.94041442
1098.0 79.43995667 16.705513 80.2934494 15.44336701 43.37837982 50.14024353 44.26760864 50.81866455
1096.0 79.37604523 16.48164367 80.35337067 15.3755188 43.38629532 49.95026779 44.30846786 50.80724717
1094.0 79.53417969 16.54080963 80.21098328 15.46502685 43.51334381 49.93389893 44.25052261 50.76931382
1092.0 79.45689392 16.41036987 80.09520721 15.54644013 43.32873535 49.95170593 44.27956772 50.83221054
1090.0 79.40827179 16.50630188 80.29924774 15.17767334 43.35426331 49.95485687 44.24030685 50.68606186
1088.0 79.45353699 16.50921631 80.28741455 15.18965912 43.51334 49.72323227 44.31021118 50.59508515
1086.0 79.43980408 16.51039123 80.2208252 15.35245513 43.4848671 49.88357162 44.34753418 50.61244965
1084.0 79.40687561 16.54877472 80.24288177 15.2903061 43.49799347 49.79298401 44.32650757 50.55094147
1082.0 79.30361938 16.40935517 80.24794769 15.21412659 43.46988678 49.69215393 44.31339645 50.51167679
1080.0 79.39681244 16.34881592 80.14716339 15.20922089 43.55116653 49.61263657 44.29352188 50.47880173
1078.0 79.49247742 16.24504089 80.25844574 15.177948 43.54128647 49.58208084 44.35250092 50.4618988
1076.0 79.40113068 16.18101501 80.14463043 15.22343445 43.57540131 49.40454101 44.36944962 50.33021926
1074.0 79.22653198 16.36740113 80.15601349 15.16134643 43.5014267 49.41886139 44.33135223 50.31742096
1072.0 79.25019073 16.22833252 80.13263702 15.12358094 43.478508 49.45327758 44.38118744 50.2318573
1070.0 79.37660217 16.25741577 80.10585022 15.03134918 43.5737915 49.32946778 44.35768509 50.22420883
1068.0 79.4148941 16.23292542 80.07125092 15.00988769 43.53281403 49.50054168 44.397892 50.07052231
1066.0 79.28514862 16.25300598 80.17169952 14.95935822 43.5376358 49.21888733 44.44382477 50.07978821
1064.0 79.35131073 16.07814789 80.14224243 15.01173401 43.51422501 49.25203323 44.42632294 50.09901428
1062.0 79.2612915 16.10300446 79.97297668 15.09503937 43.66319275 49.07337189 44.39971161 50.06491089
1060.0 79.30088806 15.97859955 79.99966431 14.9418869 43.44864655 49.25827789 44.408741 49.97536087
1058.0 79.21479797 16.16528321 80.13618469 14.90531159 43.57541275 49.00256729 44.55619812 49.86930847
1056.0 79.31713867 16.0283432 80.07012939 14.96109009 43.53605652 49.25357818 44.50280762 49.85002136
1054.0 79.15930176 16.06036377 79.95826721 14.89980316 43.686203 49.0211258 44.41280746 49.90523911
1052.0 79.1554184 16.14334106 79.95767212 14.87579346 43.47820282 49.14125061 44.4581604 49.74936676
1050.0 79.0812912 15.96611023 80.00556946 14.78299713 43.40088654 49.02594757 44.4428978 49.74129867
1048.0 79.20615387 15.96173096 79.9532547 14.8436203 43.70410919 48.87580109 44.50709534 49.63916778
1046.0 79.11218262 15.89909363 79.87747192 14.83500672 43.60747147 48.73294448 44.44649506 49.58493805
1044.0 79.12043762 15.78227234 79.85424042 14.77249908 43.50619888 48.82899857 44.48418808 49.54203415
1042.0 78.98464203 16.03479004 79.90724945 14.72949219 43.49700165 48.80639648 44.5692749 49.42145539
1040.0 79.00193024 15.81639099 79.88657379 14.71192932 43.5463829 48.64571 44.49996185 49.4716568
1038.0 79.13272095 15.57690429 79.7508316 14.61132813 43.49393845 48.62481308 44.48319244 49.31679535
1036.0 78.86772919 15.87844848 79.83860779 14.5947876 43.51898193 48.62567902 44.61261749 49.20199585
1034.0 78.89059448 15.86305237 79.77362061 14.64555358 43.67346191 48.27742005 44.47397995 49.395504
1032.0 79.07054138 15.72299195 79.72555542 14.55688477 43.71645355 48.33160401 44.4849205 49.1602211
1030.0 78.8879776 15.64060211 79.70029449 14.53686524 43.5974884 48.46155548 44.50164795 49.18695068
1028.0 78.9388504 15.63626099 79.69818878 14.46431732 43.56002045 48.37817382 44.53633499 49.13468552
1026.0 78.86541748 15.52480316 79.62780762 14.49156952 43.53040314 48.18988037 44.47849655 49.01150894
1024.0 78.93695831 15.50418854 79.67355347 14.44249725 43.52608871 48.38833237 44.52173233 48.97217178
1022.0 78.83180237 15.58791351 79.60096741 14.40611267 43.70581055 48.14521026 44.40507507 49.06562043
1020.0 78.87270355 15.48177338 79.52830505 14.36312867 43.51589203 48.20014953 44.47276688 48.73768234
1018.0 78.6805191 15.53749848 79.50726318 14.3271637 43.4030571 48.23765945 44.51376343 48.73295593
1016.0 78.72998047 15.53752899 79.49074554 14.38425446 43.57093811 48.03833008 44.50724411 48.75120163
1014.0 78.55233765 15.4684143 79.54068756 14.21936798 43.69075012 47.71211243 44.50439453 48.67509461
1012.0 78.69129181 15.26242828 79.47387695 14.3158722 43.42598724 48.11215973 44.47402191 48.72910309
1010.0 78.68695831 15.33329773 79.33293915 14.22907257 43.48848343 47.95911789 44.49903107 48.45735168
1008.0 78.70796967 15.46536254 79.40604401 14.19300079 43.67341995 47.75616074 44.49026108 48.59649277
1006.0 78.55000305 15.16807556 79.26146698 14.03061676 43.47606659 47.64559174 44.37373734 48.3544197
1004.0 78.50785065 15.35688018 79.29489136 14.10848236 43.59956741 47.61272049 44.52214432 48.33642959
1002.0 78.51346588 15.45662689 79.16294098 14.21865082 43.62752533 47.49082947 44.44583511 48.34537888
1000.0 78.41462708 15.33634948 79.21086884 14.04696655 43.63660049 47.38267899 44.44310379 48.2856102
998.0 78.32992554 15.21951294 78.99560547 14.08582306 43.5529213 47.49154281 44.2677002 48.21375274
996.0 78.51161957 15.30828094 79.14007568 14.05154419 43.56788254 47.42006302 44.51815033 48.06061554
994.0 78.27399445 15.08681488 78.83399963 14.11407471 43.45124435 47.41502762 44.25305939 48.15118408
992.0 78.41464233 15.11083985 79.12889099 13.8591156 43.44661713 47.48548126 44.48174667 47.98843766
990.0 78.16768646 15.18257141 78.99050903 13.95806122 43.48624802 47.2035408 44.37545776 47.97309876
988.0 78.02677155 15.06153106 78.97621918 13.87431335 43.34214783 47.17158508 44.423069 47.93575668
986.0 78.13760376 14.87151337 78.71669769 13.88716889 43.37427139 47.07941819 44.3754158 47.62866593
984.0 77.97472382 15.0519638 78.76982117 13.89572906 43.13721466 47.03504181 44.28338242 47.81538772
982.0 78.13648224 14.99447632 78.7958374 13.76284027 43.47964478 47.04933929 44.29665756 47.72407913
980.0 78.00217438 14.85445404 78.7057724 13.76919556 43.45651627 46.82370376 44.32995224 47.62929153
978.0 78.04720306 14.91757965 78.58241272 13.70466614 43.35366821 47.00515747 44.24495697 47.59250641
976.0 77.76485443 14.99264526 78.55307007 13.64951324 43.32328033 46.68759919 44.34854507 47.32368088
974.0 77.77520752 14.72000122 78.28542328 13.7840805 43.13946152 46.66302108 44.098629 47.3866539
972.0 77.8552475 14.82614135 78.46411133 13.62853241 43.35328293 46.79376602 44.23410416 47.30867386
970.0 77.73951721 14.68689728 78.43891144 13.58977508 43.14687729 46.67103195 44.22983551 47.21395111
968.0 77.58264923 14.81820679 78.27611542 13.5233078 43.27552795 46.46821595 44.22525787 47.04554749
966.0 77.4588089 14.64434814 78.18058014 13.496521 43.06753159 46.3996849 44.00380707 47.17128753
964.0 77.67760468 14.53564453 78.17325592 13.50752258 43.24944305 46.30366517 44.16109848 47.01308823
962.0 77.48556519 14.48538971 78.06293488 13.508255 42.93082428 46.41850281 44.05334473 46.98942566
960.0 77.40675354 14.59067535 78.14704132 13.40985108 43.18013 46.11370087 44.05892944 46.96732331
958.0 77.30220795 14.95642852 77.89891052 13.39038849 43.25551224 46.10380172 43.92608643 46.76309967
956.0 77.39792633 14.25856018 77.92155457 13.4076538 43.05733871 46.09989548 44.11210251 46.65441513
954.0 77.15515137 14.67551422 78.08309937 13.36938476 43.06992722 45.91830062 44.27630997 46.56544113
952.0 77.32079315 14.36481476 78.00052643 13.29091644 43.04646301 45.92256165 44.12330246 46.52580643
950.0 76.96951294 14.46960449 78.03817749 13.29534149 42.82639313 46.03605652 44.22480774 46.43630218
948.0 76.81286621 14.54102326 77.96678925 13.24512481 43.06555939 45.68175506 44.15467072 46.52352905
946.0 76.83769989 14.28473663 77.77529907 13.16313935 42.88889313 45.88315582 44.20775604 46.05732727
944.0 76.4042511 14.63424682 77.64948273 13.17312622 43.05954742 45.43170929 43.93202209 46.32691956
942.0 76.68976593 14.05644989 77.69960785 13.10122681 42.99236298 45.55319976 44.07719803 46.13658523
940.0 76.50746918 14.354599 77.64033508 13.0461731 42.95801926 45.11899185 44.09067154 46.02946854
938.0 76.66181946 13.91422272 77.3457489 13.19308472 42.61319351 45.53463364 43.95933533 45.87156677
936.0 76.24006653 14.13522339 77.23077393 13.14395141 42.60419846 45.29185867 43.95905685 45.79761887
934.0 76.29307556 14.04676056 77.29249573 12.95072174 42.7937088 44.93515778 43.78639221 45.77707672
